Station: Zürich-Kaserne
Urban
Hourly means
MEZ/CET
Source: NABEL
Date/time;O3 [ug/m3];NO2 [ug/m3];SO2 [ug/m3];CO [mg/m3];PM10 [ug/m3];PM2.5 [ug/m3];EC [ug/m3];NMVOC [ppm];NOX [ug/m3 eq. NO2]
13.01.2021 08:00;5.1;57.6;0.4;0.33;11.3;6.5;0.5;0.1;80.8
13.01.2021 09:00;11.4;64.7;0.7;0.34;13.6;6.7;0.5;0.1;85.1
13.01.2021 10:00;30.7;51.5;0.7;0.29;9.4;5.4;0.3;0.1;64.4
13.01.2021 11:00;50.0;27.5;0.7;0.23;7.4;4.9;0.3;0.1;33.1
13.01.2021 12:00;52.5;23.4;0.6;0.22;7.6;5.0;0.2;0.1;28.5
13.01.2021 13:00;54.7;21.2;0.6;0.23;6.8;5.1;0.2;0.1;25.7
13.01.2021 14:00;55.1;21.2;0.6;0.22;6.7;4.9;0.2;0.0;26.3
13.01.2021 15:00;50.2;24.9;0.5;0.23;8.4;4.8;0.2;0.1;31.1
13.01.2021 16:00;47.4;26.4;0.4;0.23;6.7;4.5;0.2;0.0;32.9
13.01.2021 17:00;45.1;25.4;0.4;0.24;6.2;4.0;0.2;0.1;28.7
13.01.2021 18:00;48.5;20.3;0.4;0.23;5.2;3.5;0.2;0.0;22.5
13.01.2021 19:00;65.2;10.4;0.1;0.20;2.9;1.9;0.1;0.0;10.8
13.01.2021 20:00;75.0;8.8;0.0;0.19;1.8;0.9;0.1;0.0;8.8
13.01.2021 21:00;70.5;10.8;0.0;0.20;1.9;1.0;0.1;0.0;11.0
13.01.2021 22:00;63.9;10.7;0.0;0.20;1.7;1.0;0.1;0.0;11.5
13.01.2021 23:00;61.0;8.3;0.0;0.20;1.8;0.9;0.1;0.0;8.7
14.01.2021 00:00;60.5;7.0;0.0;0.20;1.7;0.8;0.0;0.0;7.3
14.01.2021 01:00;59.3;6.5;0.0;0.20;1.4;0.6;0.0;0.0;6.8
14.01.2021 02:00;59.2;5.9;0.0;0.20;1.3;0.5;0.0;0.0;6.0
14.01.2021 03:00;60.0;5.9;0.0;0.19;1.3;0.5;0.0;0.0;6.2
14.01.2021 04:00;61.4;5.3;0.0;0.19;1.2;0.4;0.0;0.0;5.5
14.01.2021 05:00;62.3;5.4;0.0;0.19;1.2;0.4;0.0;0.0;5.5
14.01.2021 06:00;61.9;5.7;0.0;0.19;1.2;0.4;0.0;0.0;6.3
14.01.2021 07:00;58.5;9.7;0.0;0.20;1.3;0.4;0.0;0.0;10.8
14.01.2021 08:00;39.2;24.1;0.0;0.25;1.5;0.6;0.1;0.0;27.5
14.01.2021 09:00;21.7;46.7;0.0;0.30;2.3;0.9;0.3;0.1;54.7
14.01.2021 10:00;9.8;63.4;0.0;0.31;3.8;1.7;0.4;0.1;77.4
14.01.2021 11:00;11.5;64.9;0.2;0.30;4.9;2.1;0.3;0.1;83.5
14.01.2021 12:00;13.0;64.3;0.3;0.28;4.1;2.0;0.4;0.1;86.4
14.01.2021 13:00;14.7;62.2;0.3;0.43;5.0;3.0;0.5;0.1;89.2
14.01.2021 14:00;25.4;53.3;0.2;0.36;5.0;3.5;0.4;0.1;77.1
14.01.2021 15:00;58.1;31.7;0.0;0.23;2.2;1.0;0.1;0.1;36.0
14.01.2021 16:00;49.2;42.3;0.1;0.30;2.9;1.5;0.3;0.1;48.7
14.01.2021 17:00;42.7;39.1;0.1;0.27;4.0;2.1;0.2;0.1;43.4
14.01.2021 18:00;26.9;53.6;0.1;0.34;4.7;3.5;0.4;0.1;58.8
14.01.2021 19:00;24.0;58.1;0.1;0.33;5.7;4.6;0.4;0.1;64.7
14.01.2021 20:00;26.3;51.5;0.1;0.33;6.7;5.7;0.5;0.1;56.6
14.01.2021 21:00;32.4;41.6;0.0;0.31;7.4;6.4;0.4;0.1;43.5
14.01.2021 22:00;25.8;46.2;0.1;0.34;8.7;7.9;0.4;0.1;48.2
14.01.2021 23:00;22.8;45.3;0.1;0.34;10.3;9.3;0.5;0.1;47.9
15.01.2021 00:00;29.9;34.9;0.1;0.34;8.8;8.0;0.4;0.1;36.1
15.01.2021 01:00;31.7;31.0;0.0;0.33;8.1;7.3;0.3;0.1;32.4
15.01.2021 02:00;30.0;30.3;0.1;0.32;7.5;6.7;0.4;0.1;31.8
15.01.2021 03:00;34.0;26.7;0.1;0.29;7.0;6.2;0.3;0.1;28.3
15.01.2021 04:00;37.8;23.0;0.0;0.28;7.3;6.5;0.3;0.1;24.2
15.01.2021 05:00;36.0;24.3;0.1;0.27;7.8;7.1;0.2;0.0;26.4
15.01.2021 06:00;32.6;27.6;0.2;0.28;9.5;8.7;0.3;0.0;30.6
15.01.2021 07:00;25.8;35.4;0.3;0.28;10.1;9.3;0.3;0.0;41.5
15.01.2021 08:00;20.6;40.3;0.2;0.30;10.4;9.5;0.4;0.1;48.8
15.01.2021 09:00;18.6;43.2;0.3;0.33;12.1;11.0;0.6;0.1;61.6
15.01.2021 10:00;21.0;37.2;0.3;0.32;13.6;12.3;0.4;0.1;50.5
15.01.2021 11:00;23.3;35.5;0.4;0.33;14.0;12.7;0.5;0.1;52.5
15.01.2021 12:00;28.8;31.8;0.5;0.30;13.9;12.5;0.5;0.1;48.1
15.01.2021 13:00;31.8;31.3;0.5;0.29;13.5;12.1;0.4;0.1;45.1
15.01.2021 14:00;32.7;31.9;0.4;0.28;14.9;12.9;0.5;0.1;45.0
15.01.2021 15:00;38.6;27.8;0.4;0.26;13.6;11.7;0.4;0.1;37.8
15.01.2021 16:00;41.5;25.8;0.2;0.25;13.9;12.0;0.3;0.0;31.0
15.01.2021 17:00;37.8;30.9;0.2;0.25;13.6;11.8;0.3;0.1;36.3
15.01.2021 18:00;41.5;26.7;0.1;0.25;12.6;10.9;0.3;0.0;27.4
15.01.2021 19:00;25.9;42.7;0.2;0.31;15.4;13.1;0.5;0.1;45.4
15.01.2021 20:00;11.3;60.7;0.3;0.36;18.1;16.1;0.7;0.1;71.4
15.01.2021 21:00;14.3;52.8;0.3;0.34;17.7;15.9;0.7;0.1;61.2
15.01.2021 22:00;16.2;48.5;0.3;0.34;19.6;17.9;0.7;0.1;54.4
15.01.2021 23:00;14.5;48.6;0.2;0.33;20.4;18.5;0.7;0.1;53.8
16.01.2021 00:00;7.0;57.1;0.5;0.41;21.7;19.9;0.9;0.1;69.9
16.01.2021 01:00;8.8;54.5;0.5;0.41;21.4;19.7;0.8;0.1;67.9
16.01.2021 02:00;11.7;46.6;0.4;0.36;20.7;19.3;0.7;0.1;54.4
16.01.2021 03:00;11.1;42.7;0.2;0.33;20.0;18.9;0.6;0.1;43.9
16.01.2021 04:00;1.8;63.2;0.8;0.47;20.3;18.9;0.7;0.1;99.6
16.01.2021 05:00;1.6;61.8;1.0;0.52;20.7;19.1;0.7;0.1;102.5
16.01.2021 06:00;1.8;55.0;0.6;0.42;19.8;18.6;0.6;0.1;78.0
16.01.2021 07:00;1.1;57.4;0.8;0.43;19.5;18.1;0.6;0.1;88.8
16.01.2021 08:00;1.0;59.7;1.1;0.53;22.2;19.8;0.7;0.1;108.4
16.01.2021 09:00;2.5;59.4;1.2;0.50;23.4;20.7;0.8;0.2;119.8
16.01.2021 10:00;6.2;57.3;1.3;0.58;24.9;22.4;0.9;0.1;130.3
16.01.2021 11:00;9.5;56.1;1.6;0.55;27.0;24.1;1.0;0.1;136.2
16.01.2021 12:00;19.0;44.3;1.5;0.41;24.0;21.5;0.7;0.1;85.1
16.01.2021 13:00;31.8;28.8;1.0;0.30;20.1;17.7;0.4;0.1;43.7
16.01.2021 14:00;25.4;38.7;1.2;0.39;27.0;21.2;0.6;0.1;66.1
16.01.2021 15:00;27.5;37.1;1.2;0.39;32.9;22.4;0.5;0.1;60.5
16.01.2021 16:00;34.2;30.0;0.6;0.33;23.4;21.8;0.5;0.1;40.7
16.01.2021 17:00;33.7;31.1;0.5;0.33;23.6;22.2;0.6;0.1;36.9
16.01.2021 18:00;31.2;32.5;0.4;0.32;23.9;22.6;0.5;0.1;36.4
16.01.2021 19:00;32.9;29.1;0.5;0.30;23.1;21.8;0.5;0.1;30.7
16.01.2021 20:00;36.1;24.8;0.4;0.28;21.6;20.3;0.4;0.0;25.4
16.01.2021 21:00;37.8;22.3;0.6;0.27;20.4;18.9;0.4;0.0;23.2
16.01.2021 22:00;32.4;26.3;0.6;0.29;22.5;21.0;0.5;0.0;27.9
16.01.2021 23:00;36.5;22.0;0.6;0.28;21.2;19.8;0.4;0.0;22.8
17.01.2021 00:00;31.1;24.9;0.4;0.30;23.9;22.7;0.5;0.0;25.7
17.01.2021 01:00;27.7;26.8;0.4;0.33;26.1;25.1;0.5;0.1;27.9
17.01.2021 02:00;33.0;23.7;0.4;0.31;22.5;21.3;0.4;0.0;24.6
17.01.2021 03:00;38.7;19.3;0.3;0.29;16.9;16.1;0.4;0.0;19.9
17.01.2021 04:00;40.8;16.7;0.4;0.27;14.1;13.2;0.3;0.0;17.2
17.01.2021 05:00;45.1;14.3;0.3;0.25;10.5;9.7;0.2;0.0;15.0
17.01.2021 06:00;51.6;12.7;0.3;0.23;7.8;7.0;0.1;0.0;13.2
17.01.2021 07:00;56.5;11.4;0.3;0.22;5.5;4.7;0.1;0.0;12.2
17.01.2021 08:00;55.5;13.7;0.4;0.23;4.1;3.1;0.1;0.0;15.3
17.01.2021 09:00;54.3;13.4;0.3;0.23;3.5;2.8;0.1;0.0;15.5
17.01.2021 10:00;51.9;14.3;0.2;0.24;3.8;3.0;0.1;0.0;16.7
17.01.2021 11:00;52.1;13.6;0.3;0.25;2.9;2.0;0.2;0.0;16.4
17.01.2021 12:00;51.3;15.5;0.5;0.26;4.5;2.9;0.2;0.0;20.0
17.01.2021 13:00;49.7;16.9;0.4;0.28;4.5;3.4;0.2;0.0;21.5
17.01.2021 14:00;52.5;15.4;0.5;0.25;3.9;2.9;0.2;0.0;18.6
17.01.2021 15:00;51.8;17.7;0.5;0.26;3.1;2.3;0.2;0.0;21.1
17.01.2021 16:00;49.7;17.3;0.5;0.25;3.2;2.3;0.2;0.0;20.9
17.01.2021 17:00;41.1;22.9;0.4;0.29;3.4;2.6;0.3;0.0;26.1
17.01.2021 18:00;35.6;27.6;0.4;0.33;4.5;3.5;0.3;0.0;31.0
17.01.2021 19:00;36.1;27.9;0.6;0.34;5.7;4.5;0.4;0.1;31.3
17.01.2021 20:00;40.5;24.0;0.5;0.30;6.8;5.6;0.4;0.1;26.5
17.01.2021 21:00;39.3;25.6;0.6;0.32;6.7;5.4;0.4;0.1;28.4
17.01.2021 22:00;44.7;19.4;0.5;0.27;6.4;5.4;0.4;0.0;21.2
17.01.2021 23:00;43.2;19.2;0.4;0.28;6.3;5.3;0.3;0.0;21.1
18.01.2021 00:00;43.7;19.0;0.3;0.27;6.4;5.2;0.3;0.0;20.0
18.01.2021 01:00;32.5;27.2;0.3;0.32;8.9;7.0;0.3;0.0;28.9
18.01.2021 02:00;36.4;22.2;0.4;0.30;8.2;6.8;0.3;0.0;22.9
18.01.2021 03:00;49.6;16.2;0.5;0.25;5.9;4.8;0.2;0.0;17.3
18.01.2021 04:00;48.2;16.2;0.3;0.23;6.0;4.9;0.1;0.0;16.6
18.01.2021 05:00;49.5;16.1;0.3;0.22;5.6;4.4;0.1;0.0;16.5
18.01.2021 06:00;50.7;20.2;0.5;0.21;4.9;3.7;0.1;0.0;20.9
18.01.2021 07:00;43.0;26.2;0.4;0.24;5.3;4.0;0.2;0.0;28.8
18.01.2021 08:00;32.2;36.8;0.5;0.27;6.3;4.5;0.3;0.0;41.7
18.01.2021 09:00;34.3;37.1;0.5;0.26;7.1;4.8;0.3;0.1;40.9
18.01.2021 10:00;47.3;26.3;0.5;0.22;7.2;4.7;0.2;0.0;29.9
18.01.2021 11:00;54.2;21.8;0.4;0.21;6.8;4.2;0.2;0.0;25.7
18.01.2021 12:00;59.1;18.2;0.5;0.21;5.9;4.0;0.2;0.0;21.5
18.01.2021 13:00;61.2;16.5;0.5;0.21;5.9;4.1;0.2;0.0;20.5
18.01.2021 14:00;61.0;17.8;0.6;0.21;6.6;4.5;0.2;0.0;22.4
18.01.2021 15:00;59.1;21.5;0.6;0.22;6.8;4.5;0.2;0.0;26.7
18.01.2021 16:00;59.3;22.4;0.4;0.23;6.9;4.5;0.2;0.0;25.9
18.01.2021 17:00;57.4;24.4;0.5;0.22;5.6;3.6;0.2;0.0;26.2
18.01.2021 18:00;52.0;28.3;0.4;0.23;5.1;3.6;0.2;0.0;28.7
18.01.2021 19:00;33.0;48.0;0.7;0.27;7.0;4.9;0.3;0.1;49.6
18.01.2021 20:00;12.4;69.0;1.2;0.37;9.8;7.2;0.7;0.1;77.5
18.01.2021 21:00;16.8;56.0;0.8;0.29;8.7;6.0;0.5;0.1;57.5
18.01.2021 22:00;16.8;53.5;0.8;0.29;8.9;7.0;0.4;0.1;55.3
18.01.2021 23:00;20.9;44.8;0.9;0.28;10.2;8.2;0.4;0.1;46.0
19.01.2021 00:00;24.9;37.4;0.7;0.30;13.6;11.9;0.5;0.1;38.4
19.01.2021 01:00;28.3;33.0;0.5;0.29;15.1;13.3;0.4;0.1;33.8
19.01.2021 02:00;38.9;25.5;0.6;0.26;11.6;9.8;0.3;0.0;26.1
19.01.2021 03:00;43.6;21.5;0.7;0.24;8.9;7.7;0.3;0.0;21.9
19.01.2021 04:00;45.1;19.8;0.8;0.23;8.2;7.0;0.2;0.0;20.1
19.01.2021 05:00;49.4;18.3;0.7;0.21;6.4;5.2;0.2;0.0;18.7
19.01.2021 06:00;44.9;22.4;0.6;0.21;5.9;4.7;0.2;0.0;23.0
19.01.2021 07:00;38.4;29.3;0.7;0.22;6.6;5.2;0.2;0.0;30.7
19.01.2021 08:00;28.7;43.5;0.6;0.23;6.2;4.4;0.2;0.1;46.8
19.01.2021 09:00;28.7;46.5;0.9;0.24;7.2;4.4;0.3;0.1;52.5
19.01.2021 10:00;42.3;33.8;1.0;0.23;7.4;4.8;0.2;0.1;43.3
19.01.2021 11:00;56.3;25.2;1.3;0.21;7.4;5.2;0.2;0.0;34.1
19.01.2021 12:00;63.7;23.2;1.0;0.20;8.9;5.2;0.2;0.0;30.6
19.01.2021 13:00;67.3;17.4;1.1;0.20;6.2;4.1;0.2;0.0;22.7
19.01.2021 14:00;68.3;18.7;1.1;0.20;6.4;3.9;0.2;0.0;24.2
19.01.2021 15:00;64.5;25.0;1.0;0.21;8.2;4.1;0.2;0.1;32.3
19.01.2021 16:00;62.5;26.1;0.8;0.21;6.5;3.6;0.2;0.1;29.1
19.01.2021 17:00;53.9;34.9;1.0;0.23;7.5;4.3;0.2;0.1;37.2
19.01.2021 18:00;45.7;41.5;0.9;0.26;8.4;5.6;0.3;0.1;42.8
19.01.2021 19:00;43.5;42.4;0.9;0.26;9.4;6.7;0.4;0.1;43.6
19.01.2021 20:00;39.6;43.0;0.9;0.28;11.2;8.7;0.5;0.1;44.0
19.01.2021 21:00;33.0;46.2;0.9;0.30;13.9;11.1;0.5;0.1;47.5
19.01.2021 22:00;36.0;41.7;0.8;0.30;13.2;10.7;0.5;0.1;42.9
19.01.2021 23:00;39.4;35.9;0.8;0.29;12.5;10.7;0.5;0.1;36.9
20.01.2021 00:00;41.8;32.6;0.8;0.27;11.0;9.1;0.4;0.1;33.6
20.01.2021 01:00;71.1;13.5;1.0;0.19;4.1;2.7;0.2;0.0;13.7
20.01.2021 02:00;50.9;20.5;0.9;0.25;10.8;9.3;0.3;0.0;21.0
20.01.2021 03:00;48.1;21.7;0.8;0.24;10.4;9.0;0.3;0.1;22.1
20.01.2021 04:00;50.1;20.3;0.8;0.22;8.4;6.9;0.2;0.0;20.7
20.01.2021 05:00;52.9;19.1;0.7;0.21;6.4;5.1;0.2;0.0;19.5
20.01.2021 06:00;48.4;24.6;0.7;0.20;5.6;4.5;0.1;0.0;25.2
20.01.2021 07:00;46.8;28.9;0.9;0.20;4.8;3.4;0.1;0.0;30.0
20.01.2021 08:00;41.7;35.4;0.9;0.21;4.7;3.3;0.2;0.0;36.9
20.01.2021 09:00;35.0;42.6;1.0;0.23;6.7;4.3;0.3;0.1;47.5
20.01.2021 10:00;44.4;36.4;1.5;0.23;6.5;4.1;0.3;0.1;44.7
20.01.2021 11:00;37.2;45.1;1.7;0.26;8.3;4.9;0.4;0.1;63.9
20.01.2021 12:00;48.2;35.6;1.8;0.25;8.3;4.6;0.3;0.1;49.4
20.01.2021 13:00;55.5;30.7;1.9;0.23;7.0;3.9;0.3;0.1;41.7
20.01.2021 14:00;58.9;28.7;2.1;0.24;6.3;4.0;0.3;0.1;38.9
20.01.2021 15:00;56.7;32.4;2.1;0.24;7.5;3.6;0.3;0.1;42.6
20.01.2021 16:00;42.7;46.7;2.4;0.27;9.8;4.3;0.3;0.1;61.9
20.01.2021 17:00;24.5;65.7;2.5;0.30;12.8;5.2;0.4;0.1;79.5
20.01.2021 18:00;3.2;86.9;1.4;0.40;19.8;7.3;0.7;0.2;131.0
20.01.2021 19:00;1.4;89.8;1.4;0.45;14.6;6.4;0.8;0.2;142.5
20.01.2021 20:00;1.6;87.2;1.7;0.47;11.3;6.2;0.9;0.2;144.2
20.01.2021 21:00;3.1;93.7;2.1;0.67;25.6;17.1;1.7;0.3;196.8
20.01.2021 22:00;2.2;91.6;1.8;0.60;18.1;11.5;1.4;0.3;174.4
20.01.2021 23:00;1.7;85.4;1.6;0.59;17.2;10.9;1.2;0.2;138.2
21.01.2021 00:00;1.8;83.6;1.8;0.55;16.3;11.6;1.2;0.2;143.9
21.01.2021 01:00;1.6;83.4;1.8;0.56;16.1;11.7;1.1;0.2;148.9
21.01.2021 02:00;1.5;77.6;1.7;0.51;14.8;10.5;1.1;0.2;130.6
21.01.2021 03:00;1.2;77.3;1.6;0.49;13.6;9.8;1.0;0.2;126.3
21.01.2021 04:00;1.5;74.9;1.8;0.48;14.1;10.5;1.1;0.2;125.7
21.01.2021 05:00;1.1;70.1;1.6;0.46;13.0;10.0;1.0;0.2;101.2
21.01.2021 06:00;1.4;68.0;1.7;0.43;14.5;11.4;1.0;0.2;110.7
21.01.2021 07:00;2.1;69.9;2.0;0.40;13.7;10.3;0.8;0.1;106.3
21.01.2021 08:00;1.4;76.5;2.7;0.56;16.6;11.3;1.1;0.2;160.1
21.01.2021 09:00;3.8;92.6;3.3;0.61;20.5;11.0;1.4;0.3;216.6
21.01.2021 10:00;11.5;83.9;3.4;0.50;18.9;10.7;1.2;0.2;161.3
21.01.2021 11:00;39.5;51.1;2.9;0.32;13.2;6.7;0.6;0.1;84.9
21.01.2021 12:00;69.5;24.7;1.4;0.19;6.3;2.3;0.1;0.1;32.2
21.01.2021 13:00;72.9;14.1;1.3;0.20;4.5;2.2;0.2;0.0;17.7
21.01.2021 14:00;67.5;20.4;1.2;0.22;5.6;2.8;0.2;0.1;25.9
21.01.2021 15:00;54.3;36.6;1.6;0.25;7.3;3.8;0.3;0.1;45.2
21.01.2021 16:00;40.0;52.0;1.6;0.30;10.1;4.8;0.4;0.1;65.3
21.01.2021 17:00;13.6;72.5;2.4;0.42;15.4;6.9;0.7;0.2;100.4
21.01.2021 18:00;10.0;75.4;1.9;0.37;14.0;7.0;0.7;0.2;87.4
21.01.2021 19:00;1.5;82.9;2.2;0.42;14.2;6.6;0.8;0.2;106.9
21.01.2021 20:00;1.5;81.5;2.3;0.45;13.9;6.7;0.9;0.2;111.0
21.01.2021 21:00;3.0;76.6;2.0;0.40;10.8;6.8;0.8;0.2;93.3
21.01.2021 22:00;6.4;74.8;1.8;0.42;13.7;8.6;0.9;0.2;92.9
21.01.2021 23:00;10.6;68.3;1.8;0.38;10.9;7.6;0.7;0.1;76.9
22.01.2021 00:00;22.4;52.8;2.0;0.31;8.4;5.9;0.5;0.1;54.9
22.01.2021 01:00;18.4;55.2;1.6;0.34;8.8;6.4;0.6;0.1;57.9
22.01.2021 02:00;44.7;28.2;1.2;0.25;6.9;4.7;0.3;0.1;28.6
22.01.2021 03:00;87.5;3.4;0.9;0.18;2.9;1.6;0.0;0.0;3.5
22.01.2021 04:00;86.5;4.4;0.8;0.17;1.7;0.6;0.0;0.0;4.2
22.01.2021 05:00;71.3;12.6;1.0;0.18;1.5;0.7;0.0;0.0;12.6
22.01.2021 06:00;71.2;12.6;1.0;0.19;1.7;0.8;0.1;0.0;12.8
22.01.2021 07:00;53.6;23.2;1.1;0.22;3.4;2.0;0.2;0.1;23.7
22.01.2021 08:00;67.7;19.4;1.1;0.19;2.9;1.0;0.1;0.0;19.6
22.01.2021 09:00;47.1;40.6;1.2;0.22;4.2;1.2;0.2;0.1;43.8
22.01.2021 10:00;43.9;33.6;1.0;0.26;5.7;2.8;0.3;0.1;42.1
22.01.2021 11:00;44.1;33.5;1.4;0.27;7.7;3.5;0.3;0.1;46.0
22.01.2021 12:00;46.1;33.0;1.8;0.28;7.3;3.3;0.3;0.1;44.4
22.01.2021 13:00;36.9;47.1;1.7;0.32;12.4;5.1;0.5;0.1;66.2
22.01.2021 14:00;31.6;57.2;1.6;0.35;11.6;5.1;0.5;0.1;76.7
22.01.2021 15:00;40.5;46.1;1.4;0.29;9.0;4.1;0.4;0.1;59.9
22.01.2021 16:00;43.9;43.7;1.3;0.29;7.6;3.5;0.4;0.1;55.7
22.01.2021 17:00;38.3;45.3;1.0;0.29;6.7;3.4;0.4;0.1;49.8
22.01.2021 18:00;10.6;74.2;1.1;0.39;10.5;5.5;0.8;0.2;90.1
22.01.2021 19:00;1.5;83.4;1.8;0.47;11.8;6.0;1.0;0.2;126.7
22.01.2021 20:00;1.8;81.4;1.7;0.53;11.5;6.7;1.1;0.2;134.2
22.01.2021 21:00;2.5;80.6;1.6;0.51;13.7;9.0;1.2;0.2;132.8
22.01.2021 22:00;4.0;74.9;1.0;0.44;11.5;7.9;1.0;0.1;98.3
22.01.2021 23:00;22.2;49.6;0.6;0.36;9.3;7.1;0.7;0.1;56.3
23.01.2021 00:00;37.4;24.7;0.4;0.30;6.2;5.1;0.3;0.1;26.8
23.01.2021 01:00;62.4;9.7;0.3;0.21;1.6;1.1;0.1;0.0;10.3
23.01.2021 02:00;60.5;8.6;0.2;0.22;1.3;0.8;0.0;0.0;9.0
23.01.2021 03:00;62.6;7.9;0.2;0.20;1.1;0.7;0.0;0.0;8.1
23.01.2021 04:00;69.6;6.5;0.2;0.19;1.1;0.6;0.0;0.0;7.1
23.01.2021 05:00;69.0;6.8;0.2;0.18;1.4;0.9;0.0;0.0;7.1
23.01.2021 06:00;68.4;8.1;0.2;0.18;1.9;1.3;0.0;0.0;8.4
23.01.2021 07:00;68.2;9.1;0.2;0.18;2.0;1.4;0.0;0.0;9.5
23.01.2021 08:00;66.7;9.2;0.3;0.18;2.1;1.4;0.0;0.0;9.4
23.01.2021 09:00;55.0;19.8;0.4;0.21;3.1;2.0;0.1;0.0;21.7
23.01.2021 10:00;60.8;13.6;0.5;0.19;3.4;2.1;0.1;0.0;14.8
23.01.2021 11:00;57.8;17.5;0.6;0.22;3.7;2.2;0.1;0.0;20.3
23.01.2021 12:00;59.8;16.3;0.7;0.21;4.0;2.3;0.1;0.0;19.7
23.01.2021 13:00;61.4;14.3;0.7;0.21;3.9;2.7;0.2;0.0;17.7
23.01.2021 14:00;66.5;11.6;0.5;0.20;4.3;3.1;0.1;0.0;14.4
23.01.2021 15:00;68.9;9.4;0.6;0.19;4.4;3.0;0.1;0.0;10.9
23.01.2021 16:00;56.4;21.6;0.5;0.24;4.7;3.0;0.2;0.1;23.7
23.01.2021 17:00;49.1;28.6;0.6;0.25;6.2;4.0;0.3;0.1;31.4
23.01.2021 18:00;40.6;36.4;0.7;0.26;6.7;4.7;0.3;0.1;37.4
23.01.2021 19:00;38.5;35.3;0.7;0.26;7.4;5.2;0.3;0.1;36.4
23.01.2021 20:00;67.3;12.6;0.3;0.20;2.8;2.0;0.1;0.0;12.7
23.01.2021 21:00;65.2;12.5;0.3;0.21;4.2;3.0;0.2;0.0;12.7
23.01.2021 22:00;61.7;13.3;0.2;0.23;4.9;3.9;0.3;0.0;13.5
23.01.2021 23:00;56.7;15.0;0.2;0.24;8.8;7.4;0.3;0.0;15.3
24.01.2021 00:00;67.2;7.3;0.2;0.20;3.3;2.4;0.1;0.0;7.4
24.01.2021 01:00;62.3;8.6;0.1;0.21;3.5;2.4;0.1;0.0;9.2
24.01.2021 02:00;63.9;8.3;0.2;0.19;2.9;1.8;0.1;0.0;8.6
24.01.2021 03:00;69.9;5.4;0.2;0.18;2.2;1.0;0.0;0.0;5.7
24.01.2021 04:00;62.4;8.1;0.2;0.19;2.4;1.3;0.0;0.0;8.7
24.01.2021 05:00;65.7;8.1;0.1;0.18;2.1;1.0;0.0;0.0;8.8
24.01.2021 06:00;61.9;11.0;0.3;0.20;2.0;0.9;0.1;0.0;12.2
24.01.2021 07:00;63.5;10.1;0.3;0.20;2.3;1.1;0.0;0.0;11.3
24.01.2021 08:00;67.9;8.9;0.3;0.18;3.3;2.0;0.1;0.0;9.8
24.01.2021 09:00;66.2;11.0;0.3;0.18;3.9;2.4;0.1;0.0;11.9
24.01.2021 10:00;69.0;9.2;0.3;0.17;4.0;2.3;0.1;0.0;10.4
24.01.2021 11:00;73.1;6.8;0.2;0.17;4.2;2.4;0.1;0.0;8.4
24.01.2021 12:00;75.0;5.8;0.2;0.17;4.1;2.5;0.1;0.0;7.3
24.01.2021 13:00;73.9;7.6;0.4;0.18;4.9;2.8;0.1;0.0;10.1
24.01.2021 14:00;74.6;7.8;0.4;0.18;4.9;2.8;0.1;0.0;9.9
24.01.2021 15:00;74.9;8.7;0.4;0.18;4.5;2.8;0.1;0.0;11.1
24.01.2021 16:00;74.6;8.4;0.2;0.18;4.4;2.7;0.1;0.0;9.6
24.01.2021 17:00;69.6;12.2;0.4;0.19;5.8;3.8;0.2;0.0;13.2
24.01.2021 18:00;48.9;29.6;0.6;0.23;7.8;5.3;0.3;0.1;30.3
24.01.2021 19:00;39.2;38.2;1.1;0.28;11.9;9.4;0.6;0.1;39.6
24.01.2021 20:00;40.3;36.0;1.0;0.31;18.4;16.0;0.7;0.1;37.5
24.01.2021 21:00;43.1;28.4;0.8;0.31;14.5;12.4;0.5;0.1;29.3
24.01.2021 22:00;46.1;24.8;0.7;0.26;9.2;7.3;0.4;0.0;25.2
24.01.2021 23:00;47.7;22.7;0.7;0.25;8.3;6.4;0.3;0.0;23.2
25.01.2021 00:00;51.9;18.7;0.6;0.23;7.2;5.5;0.3;0.0;18.8
25.01.2021 01:00;54.5;16.3;0.9;0.22;6.2;4.4;0.2;0.0;16.5
25.01.2021 02:00;59.4;11.9;0.5;0.20;4.7;3.3;0.1;0.0;11.9
25.01.2021 03:00;58.5;12.3;0.4;0.20;4.4;2.8;0.1;0.0;12.5
25.01.2021 04:00;57.9;12.7;0.2;0.20;3.9;2.6;0.1;0.0;12.8
25.01.2021 05:00;62.7;11.3;0.3;0.18;3.1;2.0;0.1;0.0;11.5
25.01.2021 06:00;64.8;9.1;0.2;0.18;3.3;1.9;0.1;0.0;9.5
25.01.2021 07:00;62.9;11.6;0.2;0.18;4.3;2.4;0.1;0.0;12.0
25.01.2021 08:00;58.5;18.4;0.2;0.19;3.9;2.3;0.1;0.0;19.2
25.01.2021 09:00;44.2;49.6;0.7;0.19;4.3;1.8;0.1;0.0;123.4
25.01.2021 10:00;59.4;23.3;0.3;0.19;4.6;1.8;0.1;0.1;29.3
25.01.2021 11:00;57.1;32.9;0.2;0.19;5.2;1.8;0.1;0.0;43.4
25.01.2021 12:00;62.5;19.1;0.4;0.20;5.2;2.0;0.1;0.0;24.4
25.01.2021 13:00;65.5;17.0;0.5;0.21;4.0;2.1;0.1;0.0;22.1
